,questionId,isCorrectAnswer,title,type,output
719,1573972317042,0.9284294234592445,"
If A =[I O] where I is a 3 by 3 identity matrix, and O is a 3 by 2 zero matrix, what is the dimension of the null space of A?

",SINGLE_CHOICE,1.0
720,1573972342870,0.9612326043737575,"






T

h

e

 

s

y

s

t

e

m

 

o

f

 

e

q

u

a

t

i

o

n

s

 

A


x

⃗


=


b

⃗


 

h

a

s

 

a

 

s

o

l

u

t

i

o

n

 

i

f

 

:



A

.

 


b

⃗


 

i

s

 

i

n

 

c

o

l

u

m

n

 

s

p

a

c

e

 

o

f

 

A



B

.

 


b

⃗


 

i

s

 

i

n

 

r

o

w

 

s

p

a

c

e

 

o

f

 

A



C

.

 


b

⃗


 

i

s

 

i

n

 

n

u

l

l

 

s

p

a

c

e

 

o

f

 

A



D

.

 


b

⃗


 

i

s

 

i

n

 

l

e

f

t

 

n

u

l

l

 

s

p

a

c

e

 

o

f

 

A


The\space system\space of\space equations\space A\vec{x}=\vec b\space  has\space a\space solution\space if\space:\\

A.\space \vec b\space is\space in\space column\space space\space of\space A\\

B.\space \vec b\space is\space in\space row\space space\space of\space A\\

C.\space \vec b\space is\space in\space null\space space\space of\space A\\

D.\space \vec b\space is\space in\space left\space null\space space\space of\space A



The system of equations Ax


=b


 has a solution if :A. b


 is in column space of AB. b


 is in row space of AC. b


 is in null space of AD. b


 is in left null space of A



",SINGLE_CHOICE,1.0
721,1573972460643,0.351288056206089,"
Given that 𝐴 is a non-singular matrix, which of the following matrices do not have a null space? 𝜆 is an eigenvalue of A.








1.

  

A


A

T




2.

 


A

T


A



3.

 

A

 

−

 

λ

 

I



4.

 

λ

 

I



 

5.

 

A

 

−

 

λ




1.\space  AA^T\\

2.\space A^TA\\

3.\space A - \lambda I\\

4.\space \lambda I\\ 

5.\space A - \lambda\\


1.  AAT2. ATA3. A − λ I4. λ I 5. A − λ



",MULTI_CHOICE,0.0
722,1573972641761,0.2107728337236534,"
Say that you have a scaling matrix 𝐴. What are the eigenvectors of 𝐴−1?











1.

  

T

h

e

 

s

c

a

l

i

n

g

 

f

a

c

t

o

r

s

 

o

f

 


A


−

1



 

a

l

o

n

g

 

e

a

c

h

 

a

x

e

s

 

>

 

T

h

e

 

e

i

g

e

n

v

a

l

u

e

s

 

o

f

 

a

 

s

c

a

l

i

n

g

 

m

a

t

r

i

x

 

a

r

e

 

t

h

e

 

f

a

c

t

o

r

s

 

t

h

a

t

 

i

t

 

s

c

a

l

e

s

 

e

a

c

h

 

a

x

e

s

 

b

y

.



2.

  

T

h

e

 

s

c

a

l

i

n

g

 

f

a

c

t

o

r

s

 

o

f

 

A

  

a

l

o

n

g

 

e

a

c

h

 

a

x

e

s

>

 

T

h

e

 

e

i

g

e

n

v

a

l

u

e

s

 

o

f

 

a

 

s

c

a

l

i

n

g

 

m

a

t

r

i

x

 

a

r

e

 

t

h

e

 

f

a

c

t

o

r

s

 

t

h

a

t

 

i

t

 

s

c

a

l

e

s

 

e

a

c

h

 

a

x

e

x

s

 

b

y

,

 

a

n

d

 

n

o

t

 

t

h

e

 

i

n

v

e

r

s

e

s

 

o

f

 

t

h

e

s

e

 

v

a

l

u

e

s

.



3.

  

T

h

e

 

d

i

a

g

o

n

a

l

 

e

l

e

m

e

n

t

s

 

o

f

 


A


−

1



 

>

 

T

h

e

 

e

i

g

e

n

 

v

a

l

u

e

s

 

o

f

 

a

 

s

c

a

l

i

n

g

 

m

a

t

r

i

x

 

a

r

e

 

t

h

e

 

f

a

c

t

o

r

s

 

t

h

a

t

 

i

t

 

s

c

a

l

e

s

 

a

x

e

s

 

b

y

,

 

w

h

i

c

h

 

a

r

e

 

a

l

s

o

 

t

h

e

 

d

i

a

g

o

n

a

l

 

e

l

e

n

t

s

 

o

f

 


A


−

1



 

h

e

r

e

.



4.

  

T

h

e

 

d

i

a

g

o

n

a

l

 

e

l

e

m

e

n

t

s

 

o

f

 

A

>

 

T

h

e

 

e

i

g

e

n

v

a

l

u

e

s

 

o

f

 


A


−

1



 

a

r

e

 

t

h

e

 

d

i

a

g

o

n

a

l

 

e

l

e

m

e

n

t

s

 

o

f

 


A


−

1



,

 

w

h

i

c

h

 

a

l

s

o

 

c

o

r

r

e

s

p

o

n

d

 

t

o

 

t

h

e

 

f

a

c

t

o

r

s

 

i

t

 

s

c

a

l

e

s

 

e

a

c

h

 

a

x

e

s

 

b

y

.


1.\space The scaling factors of A^{-1} along each axes 
> The eigenvalues of a scaling matrix are the factors that it scales each axes by.\\

2.\space The scaling factors of A  along each axes
> The eigenvalues of a scaling matrix are the factors that it scales each axexs by, and not the inverses of these values.\\

3. \space The diagonal elements of A^{-1} 
> The eigen values of a scaling matrix are the factors that it scales axes by, which are also the diagonal elents of A^{-1} here.\\

4. \space The diagonal elements of A
> The eigenvalues of A^{-1} are the diagonal elements of A^{-1}, which also correspond to the factors it scales each axes by.


1.  The scaling factors of A−1 along each axes > The eigenvalues of a scaling matrix are the factors that it scales each axes by.2.  The scaling factors of A  along each axes> The eigenvalues of a scaling matrix are the factors that it scales each axexs by, and not the inverses of these values.3.  The diagonal elements of A−1 > The eigen values of a scaling matrix are the factors that it scales axes by, which are also the diagonal elents of A−1 here.4.  The diagonal elements of A> The eigenvalues of A−1 are the diagonal elements of A−1, which also correspond to the factors it scales each axes by.



",MULTI_CHOICE,0.0
723,1573972775074,0.3976143141153082,"






W

h

i

c

h

 

o

f

 

t

h

e

 

f

o

l

l

o

w

i

n

g

 

i

s

 

t

r

u

e

 

f

o

r

 

a

 

m

a

t

r

i

x

 


A


m

×

n



?




Which\space of\space the\space following\space is\space true\space for\space a\space matrix\space A_{m\times n}?\\



Which of the following is true for a matrix Am×n​?







A

.

 

N

u

l

l

 

s

p

a

c

e

 

o

f

 

a

l

l

 

m

a

t

r

i

x

 

c

o

n

t

a

i

n

s

 

t

h

e

 

z

e

r

o

 

v

e

c

t

o

r

 


0

⃗




B

.

 

T

h

e

 

s

o

l

u

t

i

o

n

s

 

t

o

A


x

⃗


=


0

⃗


 

a

l

w

a

y

s

 

g

i

v

e

s

 

a

 

s

u

b

s

p

a

c

e



C

.

 

T

h

e

 

c

o

l

u

m

n

 

s

p

a

c

e

 

o

f

 

A

i

.

e

.

C

(

A

)

 

i

s

 

s

u

b

s

p

a

c

e

 

o

f

 


R

m




D

.

 

T

h

e

 

r

o

w

 

s

p

a

c

e

 

o

f

 

A

i

.

e

.

C

(


A

T


)

 

i

s

 

s

u

b

s

p

a

c

e

 

o

f

 


R

n




E

.

 

T

h

e

 

n

u

l

l

 

s

p

a

c

e

 

o

f

 

A

 

i

.

e

.

N

(

A

)

 

i

s

 

s

u

b

s

p

a

c

e

 

o

f

 


R

n




F

.

 

T

h

e

 

l

e

f

t

 

n

u

l

l

 

s

p

a

c

e

 

o

f

 

A

 

i

.

e

.

N

(


A

T


)

 

i

s

 

s

u

b

s

p

a

c

e

o

f

 


R

m



A.\space Null\space space\space of\space all\space matrix\space contains\space the\space zero\space vector\space \vec 0\\
B.\space The\space solutions\space to A\vec{x}=\vec 0\space  always\space gives\space a\space subspace\\
C.\space The\space column\space space\space of\space A i.e. C(A)\space is\space subspace\space of\space \mathbb{R}^{m}\\
D.\space The\space row\space space\space of\space A i.e. C(A^T)\space is\space subspace\space of\space \mathbb{R}^{n}\\
E.\space The\space null\space space\space of\space A\space i.e. N(A) \space is\space subspace\space of\space \mathbb{R}^{n}\\
F.\space The\space left\space null\space space\space of\space A\space i.e. N(A^T)\space is \space subspace of\space \mathbb{R}^{m}


A. Null space of all matrix contains the zero vector 0


B. The solutions toAx


=0


 always gives a subspaceC. The column space of Ai.e.C(A) is subspace of RmD. The row space of Ai.e.C(AT) is subspace of RnE. The null space of A i.e.N(A) is subspace of RnF. The left null space of A i.e.N(AT) is subspaceof Rm









",MULTI_CHOICE,0.0
724,1573972940946,0.32703777335984097,"
Which of the following is true? 











A

.

 

A

 

a

n

d

 


A

T


 

h

a

v

e

 

t

h

e

 

s

a

m

e

 

n

u

m

b

e

r

 

o

f

 

p

i

v

o

t

s

.



B

.

 

A

 

a

n

d

 


A

T


 

h

a

v

e

 

t

h

e

 

s

a

m

e

 

l

e

f

t

 

n

u

l

l

s

p

a

c

e

.



C

.

 

I

f

 

t

h

e

 

r

o

w

 

s

p

a

c

e

 

e

q

u

a

l

s

 

t

h

e

 

c

o

l

u

m

n

 

s

p

a

c

e

 

t

h

e

n

 


A

T


=

A

.



D

.

 

I

f


A

T


=

−

A

 

t

h

e

n

 

t

h

e

 

r

o

w

 

s

p

a

c

e

 

o

f

 

A

 

e

q

u

a

l

s

 

t

h

e

 

c

o

l

u

m

n

 

s

p

a

c

e

.



E

.

 

T

h

e

 

c

o

l

u

m

n

s

 

r

a

n

k

 

i

s

 

a

l

w

a

y

s

 

e

q

u

a

l

 

t

o

 

t

h

e

 

r

o

w

 

r

a

n

k

 

f

o

r

 

a

n

y

 

m

a

t

r

i

x


A.\space A\space and\space A^{T}\space have\space the\space same\space number\space of\space pivots.\\

B.\space A\space and\space A^{T}\space have\space the\space same\space left\space nullspace.\\

C.\space If\space the\space row\space space\space equals\space the\space column\space space\space then\space A^{T} = A.\\

D.\space If A^{T} = -A\space then\space the\space row\space space\space of\space A\space equals\space the\space column\space space.\\

E.\space The\space columns\space rank\space is\space always\space equal\space to\space the\space row\space rank\space for\space any\space matrix


A. A and AT have the same number of pivots.B. A and AT have the same left nullspace.C. If the row space equals the column space then AT=A.D. IfAT=−A then the row space of A equals the column space.E. The columns rank is always equal to the row rank for any matrix



",MULTI_CHOICE,0.0
725,1573973066182,0.7633928571428571,"
What kind of matrices cannot be decomposed into eigenvectors?

",MULTI_CHOICE,1.0
726,1573973139756,0.6116071428571429,"
Which of the following are possible for a non-singular, real symmetric matrix?

",MULTI_CHOICE,1.0
727,1573973200019,0.7142857142857143,"






T

h

e

 

e

i

g

e

n

v

a

l

u

e

s

 

o

f

 

a

 

2

 

×

 

2

 

s

q

u

a

r

e

 

m

a

t

r

i

x

 

A

 

a

r

e

 

a

 

a

n

d

 

b

.



W

h

a

t

 

a

r

e

 

t

h

e

 

e

i

g

e

n

v

a

l

u

e

s

 

o

f

 

t

h

e

 

m

a

t

r

i

x

 


A

n


?



1.

  


n

a


 

a

n

d

 


n

b




2.

  

a

∗

n

 

a

n

d

 

b

∗

n



3.

  


a

n


 

a

n

d

 


b

n




4.

  

n

o

n

e

 

o

f

 

t

h

e

 

a

b

o

v

e


The eigenvalues of a 2 \times 2 square matrix A are a and b.\\What are the eigenvalues of the matrix A^n?\\

1. \space n^a and n^b\\
2. \space a*n and b*n\\
3. \space a^n and b^n\\
4. \space none of the above


The eigenvalues of a 2 × 2 square matrix A are a and b.What are the eigenvalues of the matrix An?1.  na and nb2.  a∗n and b∗n3.  an and bn4.  none of the above



",SINGLE_CHOICE,1.0
728,1573973346089,0.38071570576540753,"






W

h

i

c

h

 

o

f

 

t

h

e

 

f

o

l

l

o

w

i

n

g

 

i

s

 

t

r

u

e

 

f

o

r

 

a

 

m

a

t

r

i

x

 


A


m

×

n



 

w

i

t

h

 

r

a

n

k

 

r

?




Which\space of\space the\space following\space is\space true\space for\space a\space matrix\space A_{m \times n}\space with\space rank\space r?\\




Which of the following is true for a matrix Am×n​ with rank r?




A

.

 

T

h

e

 

d

i

m

e

n

s

i

o

n

 

o

f

 

c

o

l

u

m

n

 

s

p

a

c

e

 

i

.

e

.

 

d

i

m

e

n

s

i

o

n

 

(

C

(

A

)

)

=

r

=

N

u

m

b

e

r

 

o

f

 

p

i

v

o

t

 

c

o

l

u

m

n

s



B

.

 

T

h

e

 

d

i

m

e

n

s

i

o

n

 

o

f

 

r

o

w

 

s

p

a

c

e

i

.

e

.

 

d

i

m

e

n

s

i

o

n

 

(

C

(


A

T


)

)

=

r

=

N

u

m

b

e

r

 

o

f

 

p

i

v

o

t

 

c

o

l

u

m

n

s



C

.

 

T

h

e

 

d

i

m

e

n

s

i

o

n

 

o

f

 

n

u

l

l

 

s

p

a

c

e

 

i

.

e

.

 

d

i

m

e

n

s

i

o

n

 

(

N

(

A

)

)

=

n

−

r

=

N

u

m

b

e

r

 

o

f

 

f

r

e

e

 

v

a

r

i

a

b

l

e

s



D

.

 

T

h

e

 

d

i

m

e

n

s

i

o

n

 

o

f

 

l

e

f

t

 

n

u

l

l

 

s

p

a

c

e

 

i

.

e

.

d

i

m

e

n

s

i

o

n

 

(

N

(


A

T


)

)

=

 

m

−

r


A.\space The\space dimension\space of\space column\space space\space i.e.\space dimension\space(C(A)) = r = Number\space of\space pivot\space columns\\

B.\space The\space dimension\space of\space row\space space i.e.\space dimension\space(C(A^T)) = r = Number\space of\space pivot\space columns\\

C.\space The\space dimension\space of\space null\space space\space i.e.\space dimension\space(N(A)) = n-r = Number\space of\space free\space variables\\

D.\space The\space dimension\space of\space  left\space null\space space\space i.e. dimension\space(N(A^T)) = \space m-r


A. The dimension of column space i.e. dimension (C(A))=r=Number of pivot columnsB. The dimension of row spacei.e. dimension (C(AT))=r=Number of pivot columnsC. The dimension of null space i.e. dimension (N(A))=n−r=Number of free variablesD. The dimension of left null space i.e.dimension (N(AT))= m−r






",MULTI_CHOICE,0.0
729,1573973383418,0.7678571428571429,"






T

h

e

 

e

i

g

e

n

v

a

l

u

e

s

 

a

 

4

 

×

 

4

 

s

q

u

a

r

e

 

m

a

t

r

i

x

 

B

 

a

r

e

 


λ

1


,

 


λ

2


,

 


λ

3


 

a

n

d

 


λ

4


.



 

W

h

a

t

 

a

r

e

 

t

h

e

 

e

i

g

e

n

v

a

l

u

e

s

 

o

f

 

t

h

e

 

m

a

t

r

i

x

 


B


−

1



?



1.

  


λ

1


,

 


λ

2


,

 


λ

3


,

 


λ

4




2.

  


1


λ

1



,

 


1


λ

2



,

 


1


λ

3



,

 


1


λ

4





3.

  


λ

1

2


,

 


λ

2

2


,

 


λ

3

2


,

 


λ

4

2




4.

 



λ


1


,

 



λ


2


,

 



λ


3


,

 



λ


4



The eigenvalues a 4 \times 4 square matrix B are \lambda_1, \lambda_2, \lambda_3 and \lambda_4.\\ What are the eigenvalues of the matrix B^{-1}?\\

1. \space \lambda_1, \lambda_2, \lambda_3, \lambda_4\\
2. \space\frac{1}{\lambda_1}, \frac{1}{\lambda_2}, \frac{1}{\lambda_3}, \frac{1}{\lambda_4}\\
3.\space \lambda_1^2, \lambda_2^2, \lambda_3^2, \lambda_4^2\\
4.\space\sqrt\lambda_1, \sqrt\lambda_2, \sqrt\lambda_3, \sqrt\lambda_4


The eigenvalues a 4 × 4 square matrix B are λ1​, λ2​, λ3​ and λ4​. What are the eigenvalues of the matrix B−1?1.  λ1​, λ2​, λ3​, λ4​2.  λ1​1​, λ2​1​, λ3​1​, λ4​1​3.  λ12​, λ22​, λ32​, λ42​4. λ


​1​, λ


​2​, λ


​3​, λ


​4​



",SINGLE_CHOICE,1.0
730,1573973482747,0.5714285714285714,"






T

h

e

 

e

i

g

e

n

d

e

c

o

m

p

o

s

i

t

i

o

n

 

o

f

 

a

 

m

a

t

r

i

x

 

A

 

g

i

v

e

s

 

A

 

=

 

Q

Λ

 


Q


−

1



.

 



I

f

 

s

o

m

e

 

d

i

a

g

o

n

a

l

 

e

l

e

m

e

n

t

s

 

o

f

 

t

h

e

 

m

a

t

r

i

x

 

Λ

 

a

r

e

 

0

,

 

w

h

a

t

 

c

a

n

 

y

o

u

 

i

n

f

e

r

 

a

b

o

u

t

 

t

h

e

 

m

a

t

r

i

x

 

A

?


The eigendecomposition of a matrix A gives A = Q\Lambda Q^{-1}. \\If some diagonal elements of the matrix \Lambda are 0, what can you infer about the matrix A?


The eigendecomposition of a matrix A gives A = QΛ Q−1. If some diagonal elements of the matrix Λ are 0, what can you infer about the matrix A?



",MULTI_CHOICE,1.0
731,1573973617672,0.7007952286282306,"
R is the row echelon form of a matrix.











R

=


[





1





2





0





3







0





0





1





4







0





0





0





0





]



\it{R} = 
\begin{bmatrix}
1&2&0&3\\
0&0&1&4\\
0&0&0&0
\end{bmatrix}


R=⎣⎢⎡​100​200​010​340​⎦⎥⎤​










A

.

 

d

i

m

C

(

A

)

=

2

,

d

i

m

C

(


A

T


)

=

2

,

d

i

m

N

(

A

)

=

2

,

d

i

m

N

(


A

T


)

=

1



B

.

 

d

i

m

C

(

A

)

=

3

,

d

i

m

C

(


A

T


)

=

2

,

d

i

m

N

(

A

)

=

1

,

d

i

m

N

(


A

T


)

=

1



C

.

 

d

i

m

C

(

A

)

=

2

,

d

i

m

C

(


A

T


)

=

2

,

d

i

m

N

(

A

)

=

2

,

d

i

m

N

(


A

T


)

=

2



D

.

 

d

i

m

C

(

A

)

=

2

,

d

i

m

C

(


A

T


)

=

2

,

d

i

m

N

(

A

)

=

0

,

d

i

m

N

(


A

T


)

=

0












A.\space dim C(A) = 2, dim C(A^T) = 2, dim N(A)=2, dim N(A^T) = 1\\

B.\space dim C(A) = 3, dim C(A^T) = 2, dim N(A)=1, dim N(A^T) = 1\\

C.\space dim C(A) = 2, dim C(A^T) = 2, dim N(A)=2, dim N(A^T) = 2\\

D.\space dim C(A) = 2, dim C(A^T) = 2, dim N(A)=0, dim N(A^T) = 0


A. dimC(A)=2,dimC(AT)=2,dimN(A)=2,dimN(AT)=1B. dimC(A)=3,dimC(AT)=2,dimN(A)=1,dimN(AT)=1C. dimC(A)=2,dimC(AT)=2,dimN(A)=2,dimN(AT)=2D. dimC(A)=2,dimC(AT)=2,dimN(A)=0,dimN(AT)=0






",SINGLE_CHOICE,1.0
